date,product_id,category,units_sold,unit_price,discount_pct,revenue,cogs,gross_margin,channel,country,returned
2024-09-19,P0077,Sports,57,91.38,0.0,5208.66,3144.69,2063.97,Referral,United States,0
2024-09-20,P0077,Sports,32,82.24,10.0,2631.74,1765.44,866.3,Email,Australia,0
2024-09-21,P0077,Sports,39,91.38,0.0,3563.82,2151.63,1412.19,Email,United States,0
2024-09-22,P0077,Sports,51,91.38,0.0,4660.38,2813.67,1846.71,Organic Search,United States,0
2024-09-23,P0077,Sports,16,77.67,15.0,1242.77,882.72,360.05,Referral,United States,0
2024-09-24,P0077,Sports,27,91.38,0.0,2467.26,1489.59,977.67,Social Media,Canada,0
2024-09-25,P0077,Sports,27,91.38,0.0,2467.26,1489.59,977.67,Social Media,Canada,0
2024-09-26,P0077,Sports,36,91.38,0.0,3289.68,1986.12,1303.56,Paid Ads,France,0
2024-09-27,P0077,Sports,57,91.38,0.0,5208.66,3144.69,2063.97,Email,United Kingdom,0
2024-09-28,P0077,Sports,24,91.38,0.0,2193.12,1324.08,869.04,Organic Search,United States,0
2024-09-29,P0077,Sports,26,91.38,0.0,2375.88,1434.42,941.46,Organic Search,Canada,0
2024-09-30,P0077,Sports,34,91.38,0.0,3106.92,1875.78,1231.14,Organic Search,United States,0
2024-10-01,P0077,Sports,30,91.38,0.0,2741.4,1655.1,1086.3,Organic Search,United States,0
2024-10-02,P0077,Sports,29,91.38,0.0,2650.02,1599.93,1050.09,Email,United States,0
2024-10-03,P0077,Sports,23,91.38,0.0,2101.74,1268.91,832.83,Paid Ads,United States,0
2024-10-04,P0077,Sports,22,91.38,0.0,2010.36,1213.74,796.62,Email,United States,0
2024-10-05,P0077,Sports,53,91.38,0.0,4843.14,2924.01,1919.13,Organic Search,Canada,0
2024-10-06,P0077,Sports,46,91.38,0.0,4203.48,2537.82,1665.66,Social Media,United States,0
2024-10-07,P0077,Sports,46,91.38,0.0,4203.48,2537.82,1665.66,Paid Ads,United States,0
2024-10-08,P0077,Sports,34,91.38,0.0,3106.92,1875.78,1231.14,Organic Search,Australia,0
2024-10-09,P0077,Sports,25,91.38,0.0,2284.5,1379.25,905.25,Referral,United Kingdom,0
2024-10-10,P0077,Sports,34,91.38,0.0,3106.92,1875.78,1231.14,Organic Search,United States,0
2024-10-11,P0077,Sports,54,91.38,0.0,4934.52,2979.18,1955.34,Email,United Kingdom,0
2024-10-12,P0077,Sports,36,91.38,0.0,3289.68,1986.12,1303.56,Referral,United States,0
2024-10-13,P0077,Sports,34,91.38,0.0,3106.92,1875.78,1231.14,Direct,United States,0
2024-10-14,P0077,Sports,32,91.38,0.0,2924.16,1765.44,1158.72,Email,United States,0
2024-10-15,P0077,Sports,47,91.38,0.0,4294.86,2592.99,1701.87,Referral,United States,0
2024-10-16,P0077,Sports,40,91.38,0.0,3655.2,2206.8,1448.4,Referral,United Kingdom,0
2024-10-17,P0077,Sports,13,91.38,0.0,1187.94,717.21,470.73,Paid Ads,United States,0
2024-10-18,P0077,Sports,18,91.38,0.0,1644.84,993.06,651.78,Email,United Kingdom,0
2024-10-19,P0077,Sports,37,91.38,0.0,3381.06,2041.29,1339.77,Paid Ads,United States,0
2024-10-20,P0077,Sports,32,91.38,0.0,2924.16,1765.44,1158.72,Organic Search,United States,0
2024-10-21,P0077,Sports,17,91.38,0.0,1553.46,937.89,615.57,Email,United States,0
2024-10-22,P0077,Sports,53,91.38,0.0,4843.14,2924.01,1919.13,Paid Ads,Australia,0
2024-10-23,P0077,Sports,27,91.38,0.0,2467.26,1489.59,977.67,Direct,United States,0
2024-10-24,P0077,Sports,25,91.38,0.0,2284.5,1379.25,905.25,Email,Germany,0
2024-10-25,P0077,Sports,25,91.38,0.0,2284.5,1379.25,905.25,Email,Australia,0
2024-10-26,P0077,Sports,17,91.38,0.0,1553.46,937.89,615.57,Paid Ads,United Kingdom,0
2024-10-27,P0077,Sports,23,91.38,0.0,2101.74,1268.91,832.83,Organic Search,Australia,1
2024-10-28,P0077,Sports,23,91.38,0.0,2101.74,1268.91,832.83,Organic Search,United States,0
2024-10-29,P0077,Sports,14,91.38,0.0,1279.32,772.38,506.94,Email,United Kingdom,0
2024-10-30,P0077,Sports,18,91.38,0.0,1644.84,993.06,651.78,Organic Search,United States,0
2024-10-31,P0077,Sports,47,91.38,0.0,4294.86,2592.99,1701.87,Organic Search,United Kingdom,0
2024-11-01,P0077,Sports,46,91.38,0.0,4203.48,2537.82,1665.66,Paid Ads,Australia,0
2024-11-02,P0077,Sports,24,91.38,0.0,2193.12,1324.08,869.04,Organic Search,United States,0
2024-11-03,P0077,Sports,36,91.38,0.0,3289.68,1986.12,1303.56,Direct,United Kingdom,0
2024-11-04,P0077,Sports,33,91.38,0.0,3015.54,1820.61,1194.93,Email,United States,0
2024-11-05,P0077,Sports,51,91.38,0.0,4660.38,2813.67,1846.71,Paid Ads,Canada,0
2024-11-06,P0077,Sports,31,91.38,0.0,2832.78,1710.27,1122.51,Organic Search,Canada,0
2024-11-07,P0077,Sports,85,91.38,0.0,7767.3,4689.45,3077.85,Email,United States,0
2024-11-08,P0077,Sports,46,77.67,15.0,3572.96,2537.82,1035.14,Organic Search,Canada,0
2024-11-09,P0077,Sports,19,91.38,0.0,1736.22,1048.23,687.99,Paid Ads,United States,0
2024-11-10,P0077,Sports,42,86.81,5.0,3646.06,2317.14,1328.92,Organic Search,United Kingdom,0
2024-11-11,P0077,Sports,24,91.38,0.0,2193.12,1324.08,869.04,Paid Ads,Australia,0
2024-11-12,P0077,Sports,34,91.38,0.0,3106.92,1875.78,1231.14,Email,United States,0
2024-11-13,P0077,Sports,74,86.81,5.0,6424.01,4082.58,2341.43,Email,Netherlands,0
2024-11-14,P0077,Sports,28,91.38,0.0,2558.64,1544.76,1013.88,Paid Ads,United Kingdom,0
2024-11-15,P0077,Sports,43,91.38,0.0,3929.34,2372.31,1557.03,Paid Ads,United States,0
2024-11-16,P0077,Sports,26,86.81,5.0,2257.09,1434.42,822.67,Paid Ads,Canada,0
2024-11-17,P0077,Sports,37,91.38,0.0,3381.06,2041.29,1339.77,Email,United States,0
2024-11-18,P0077,Sports,90,86.81,5.0,7812.99,4965.3,2847.69,Direct,Canada,0
2024-11-19,P0077,Sports,66,91.38,0.0,6031.08,3641.22,2389.86,Email,United States,0
2024-11-20,P0077,Sports,29,91.38,0.0,2650.02,1599.93,1050.09,Referral,United States,0
2024-11-21,P0077,Sports,63,91.38,0.0,5756.94,3475.71,2281.23,Paid Ads,United States,0
2024-11-22,P0077,Sports,37,82.24,10.0,3042.95,2041.29,1001.66,Paid Ads,United Kingdom,0
2024-11-23,P0077,Sports,33,91.38,0.0,3015.54,1820.61,1194.93,Social Media,United Kingdom,0
2024-11-24,P0077,Sports,100,63.97,30.0,6396.6,5517.0,879.6,Paid Ads,Germany,0
2024-11-25,P0077,Sports,96,63.97,30.0,6140.74,5296.32,844.42,Paid Ads,Germany,0
2024-11-26,P0077,Sports,173,73.1,20.0,12646.99,9544.41,3102.58,Email,Australia,0
2024-11-27,P0077,Sports,48,54.83,40.0,2631.74,2648.16,-16.42,Paid Ads,United Kingdom,0
2024-11-28,P0077,Sports,124,73.1,20.0,9064.9,6841.08,2223.82,Paid Ads,France,0
2024-11-29,P0077,Sports,147,63.97,30.0,9403.0,8109.99,1293.01,Paid Ads,United Kingdom,0
2024-11-30,P0077,Sports,268,54.83,40.0,14693.9,14785.56,-91.66,Email,France,0
2024-12-01,P0077,Sports,81,91.38,0.0,7401.78,4468.77,2933.01,Paid Ads,Australia,0
2024-12-02,P0077,Sports,82,91.38,0.0,7493.16,4523.94,2969.22,Social Media,Australia,0
2024-12-03,P0077,Sports,69,91.38,0.0,6305.22,3806.73,2498.49,Social Media,United Kingdom,0
2024-12-04,P0077,Sports,116,91.38,0.0,10600.08,6399.72,4200.36,Paid Ads,United States,0
2024-12-05,P0077,Sports,46,91.38,0.0,4203.48,2537.82,1665.66,Organic Search,United Kingdom,0
2024-12-06,P0077,Sports,49,91.38,0.0,4477.62,2703.33,1774.29,Email,Germany,0
2024-12-07,P0077,Sports,62,91.38,0.0,5665.56,3420.54,2245.02,Paid Ads,United States,0
2024-12-08,P0077,Sports,163,91.38,0.0,14894.94,8992.71,5902.23,Paid Ads,United States,0
2024-12-09,P0077,Sports,71,91.38,0.0,6487.98,3917.07,2570.91,Organic Search,Australia,0
2024-12-10,P0077,Sports,47,91.38,0.0,4294.86,2592.99,1701.87,Paid Ads,United States,0
2024-12-11,P0077,Sports,23,91.38,0.0,2101.74,1268.91,832.83,Organic Search,Germany,0
2024-12-12,P0077,Sports,60,91.38,0.0,5482.8,3310.2,2172.6,Organic Search,France,0
2024-12-13,P0077,Sports,45,91.38,0.0,4112.1,2482.65,1629.45,Social Media,United Kingdom,0
2024-12-14,P0077,Sports,61,91.38,0.0,5574.18,3365.37,2208.81,Referral,United States,1
2024-12-15,P0077,Sports,49,91.38,0.0,4477.62,2703.33,1774.29,Paid Ads,Germany,0
2024-12-16,P0077,Sports,52,91.38,0.0,4751.76,2868.84,1882.92,Organic Search,United Kingdom,0
2024-12-17,P0077,Sports,44,91.38,0.0,4020.72,2427.48,1593.24,Organic Search,United States,0
2024-12-18,P0077,Sports,45,91.38,0.0,4112.1,2482.65,1629.45,Email,Germany,0
2024-12-19,P0077,Sports,46,91.38,0.0,4203.48,2537.82,1665.66,Organic Search,United Kingdom,0
2024-12-20,P0077,Sports,74,91.38,0.0,6762.12,4082.58,2679.54,Paid Ads,United States,0
2024-12-21,P0077,Sports,50,91.38,0.0,4569.0,2758.5,1810.5,Email,Germany,1
2024-12-22,P0077,Sports,55,77.67,15.0,4272.01,3034.35,1237.66,Direct,United States,0
2024-12-23,P0077,Sports,70,91.38,0.0,6396.6,3861.9,2534.7,Organic Search,United States,0
2024-12-24,P0077,Sports,74,77.67,15.0,5747.8,4082.58,1665.22,Referral,France,0
2024-12-25,P0077,Sports,35,91.38,0.0,3198.3,1930.95,1267.35,Paid Ads,United States,1
2024-12-26,P0077,Sports,88,91.38,0.0,8041.44,4854.96,3186.48,Email,United States,1
2024-12-27,P0077,Sports,53,91.38,0.0,4843.14,2924.01,1919.13,Paid Ads,United States,0
2024-12-28,P0077,Sports,118,91.38,0.0,10782.84,6510.06,4272.78,Paid Ads,Netherlands,0
2024-12-29,P0077,Sports,187,91.38,0.0,17088.06,10316.79,6771.27,Organic Search,United States,0
2024-12-30,P0077,Sports,34,91.38,0.0,3106.92,1875.78,1231.14,Email,United States,0
2024-12-31,P0077,Sports,35,91.38,0.0,3198.3,1930.95,1267.35,Email,Australia,0
2023-04-23,P0078,Sports,12,112.0,0.0,1344.0,691.68,652.32,Referral,Canada,0
2023-04-24,P0078,Sports,18,112.0,0.0,2016.0,1037.52,978.48,Paid Ads,United States,0
2023-04-25,P0078,Sports,8,112.0,0.0,896.0,461.12,434.88,Referral,Australia,0
2023-04-26,P0078,Sports,16,112.0,0.0,1792.0,922.24,869.76,Social Media,United States,0
2023-04-27,P0078,Sports,20,112.0,0.0,2240.0,1152.8,1087.2,Social Media,United States,0
2023-04-28,P0078,Sports,8,112.0,0.0,896.0,461.12,434.88,Social Media,United States,0
2023-04-29,P0078,Sports,16,112.0,0.0,1792.0,922.24,869.76,Social Media,United States,0
2023-04-30,P0078,Sports,31,112.0,0.0,3472.0,1786.84,1685.16,Social Media,Germany,1
2023-05-01,P0078,Sports,8,112.0,0.0,896.0,461.12,434.88,Organic Search,United States,0
2023-05-02,P0078,Sports,29,112.0,0.0,3248.0,1671.56,1576.44,Referral,United States,0
2023-05-03,P0078,Sports,26,112.0,0.0,2912.0,1498.64,1413.36,Email,Canada,0
2023-05-04,P0078,Sports,21,112.0,0.0,2352.0,1210.44,1141.56,Email,United States,0
2023-05-05,P0078,Sports,10,112.0,0.0,1120.0,576.4,543.6,Organic Search,United States,0
2023-05-06,P0078,Sports,21,112.0,0.0,2352.0,1210.44,1141.56,Organic Search,United States,0
2023-05-07,P0078,Sports,9,112.0,0.0,1008.0,518.76,489.24,Social Media,United States,0
2023-05-08,P0078,Sports,9,112.0,0.0,1008.0,518.76,489.24,Email,Canada,0
2023-05-09,P0078,Sports,14,112.0,0.0,1568.0,806.96,761.04,Organic Search,United States,0
2023-05-10,P0078,Sports,16,112.0,0.0,1792.0,922.24,869.76,Referral,United States,0
2023-05-11,P0078,Sports,8,95.2,15.0,761.6,461.12,300.48,Paid Ads,Canada,0
2023-05-12,P0078,Sports,14,112.0,0.0,1568.0,806.96,761.04,Paid Ads,Germany,0
2023-05-13,P0078,Sports,15,112.0,0.0,1680.0,864.6,815.4,Organic Search,United States,0
2023-05-14,P0078,Sports,33,112.0,0.0,3696.0,1902.12,1793.88,Organic Search,United States,0
2023-05-15,P0078,Sports,9,112.0,0.0,1008.0,518.76,489.24,Organic Search,United Kingdom,0
2023-05-16,P0078,Sports,16,112.0,0.0,1792.0,922.24,869.76,Organic Search,United States,0
2023-05-17,P0078,Sports,8,112.0,0.0,896.0,461.12,434.88,Referral,United States,0
2023-05-18,P0078,Sports,13,95.2,15.0,1237.6,749.32,488.28,Organic Search,United States,0
2023-05-19,P0078,Sports,6,112.0,0.0,672.0,345.84,326.16,Paid Ads,United Kingdom,0
2023-05-20,P0078,Sports,10,112.0,0.0,1120.0,576.4,543.6,Paid Ads,United States,0
2023-05-21,P0078,Sports,12,112.0,0.0,1344.0,691.68,652.32,Paid Ads,United States,0
2023-05-22,P0078,Sports,15,112.0,0.0,1680.0,864.6,815.4,Organic Search,United States,0
2023-05-23,P0078,Sports,8,112.0,0.0,896.0,461.12,434.88,Direct,United States,0
2023-05-24,P0078,Sports,7,112.0,0.0,784.0,403.48,380.52,Paid Ads,United States,1
2023-05-25,P0078,Sports,7,112.0,0.0,784.0,403.48,380.52,Email,Canada,0
2023-05-26,P0078,Sports,7,112.0,0.0,784.0,403.48,380.52,Email,United States,0
2023-05-27,P0078,Sports,9,112.0,0.0,1008.0,518.76,489.24,Organic Search,United States,0
2023-05-28,P0078,Sports,10,112.0,0.0,1120.0,576.4,543.6,Paid Ads,Canada,0
2023-05-29,P0078,Sports,8,112.0,0.0,896.0,461.12,434.88,Email,Netherlands,0
2023-05-30,P0078,Sports,18,112.0,0.0,2016.0,1037.52,978.48,Paid Ads,United States,0
2023-05-31,P0078,Sports,7,112.0,0.0,784.0,403.48,380.52,Direct,Canada,0
2023-06-01,P0078,Sports,9,112.0,0.0,1008.0,518.76,489.24,Paid Ads,Australia,0
2023-06-02,P0078,Sports,7,112.0,0.0,784.0,403.48,380.52,Organic Search,United Kingdom,0
2023-06-03,P0078,Sports,9,112.0,0.0,1008.0,518.76,489.24,Social Media,United States,0
2023-06-04,P0078,Sports,6,112.0,0.0,672.0,345.84,326.16,Organic Search,Netherlands,0
2023-06-05,P0078,Sports,7,112.0,0.0,784.0,403.48,380.52,Email,France,0
2023-06-06,P0078,Sports,11,112.0,0.0,1232.0,634.04,597.96,Paid Ads,Canada,0
2023-06-07,P0078,Sports,8,112.0,0.0,896.0,461.12,434.88,Organic Search,Australia,0
2023-06-08,P0078,Sports,10,112.0,0.0,1120.0,576.4,543.6,Email,France,0
2023-06-09,P0078,Sports,16,112.0,0.0,1792.0,922.24,869.76,Organic Search,United States,0
2023-06-10,P0078,Sports,9,112.0,0.0,1008.0,518.76,489.24,Organic Search,Germany,0
2023-06-11,P0078,Sports,4,112.0,0.0,448.0,230.56,217.44,Referral,United Kingdom,0
2023-06-12,P0078,Sports,7,112.0,0.0,784.0,403.48,380.52,Social Media,Australia,0
2023-06-13,P0078,Sports,8,112.0,0.0,896.0,461.12,434.88,Social Media,Australia,0
2023-06-14,P0078,Sports,10,112.0,0.0,1120.0,576.4,543.6,Social Media,United States,0
2023-06-15,P0078,Sports,14,112.0,0.0,1568.0,806.96,761.04,Email,Canada,0
2023-06-16,P0078,Sports,12,112.0,0.0,1344.0,691.68,652.32,Organic Search,United States,0
2023-06-17,P0078,Sports,15,112.0,0.0,1680.0,864.6,815.4,Paid Ads,Germany,0
2023-06-18,P0078,Sports,11,112.0,0.0,1232.0,634.04,597.96,Paid Ads,United States,0
2023-06-19,P0078,Sports,5,112.0,0.0,560.0,288.2,271.8,Organic Search,United States,0
2023-06-20,P0078,Sports,9,112.0,0.0,1008.0,518.76,489.24,Paid Ads,France,0
2023-06-21,P0078,Sports,12,112.0,0.0,1344.0,691.68,652.32,Direct,United States,0
2023-06-22,P0078,Sports,14,112.0,0.0,1568.0,806.96,761.04,Paid Ads,United Kingdom,0
2023-06-23,P0078,Sports,8,95.2,15.0,761.6,461.12,300.48,Organic Search,United Kingdom,1
2023-06-24,P0078,Sports,5,112.0,0.0,560.0,288.2,271.8,Referral,United States,0
2023-06-25,P0078,Sports,6,112.0,0.0,672.0,345.84,326.16,Paid Ads,Canada,0
2023-06-26,P0078,Sports,8,112.0,0.0,896.0,461.12,434.88,Direct,United States,0
2023-06-27,P0078,Sports,18,112.0,0.0,2016.0,1037.52,978.48,Social Media,United States,0
2023-06-28,P0078,Sports,5,112.0,0.0,560.0,288.2,271.8,Paid Ads,United Kingdom,0
2023-06-29,P0078,Sports,8,112.0,0.0,896.0,461.12,434.88,Organic Search,United States,0
2023-06-30,P0078,Sports,8,112.0,0.0,896.0,461.12,434.88,Email,United States,0
2023-07-01,P0078,Sports,9,112.0,0.0,1008.0,518.76,489.24,Organic Search,United States,0
2023-07-02,P0078,Sports,6,112.0,0.0,672.0,345.84,326.16,Paid Ads,United States,0
2023-07-03,P0078,Sports,8,112.0,0.0,896.0,461.12,434.88,Organic Search,United States,0
2023-07-04,P0078,Sports,8,112.0,0.0,896.0,461.12,434.88,Email,United States,0
2023-07-05,P0078,Sports,18,112.0,0.0,2016.0,1037.52,978.48,Paid Ads,United States,0
2023-07-06,P0078,Sports,6,112.0,0.0,672.0,345.84,326.16,Organic Search,Canada,0
2023-07-07,P0078,Sports,8,112.0,0.0,896.0,461.12,434.88,Direct,France,0
2023-07-08,P0078,Sports,10,112.0,0.0,1120.0,576.4,543.6,Paid Ads,United Kingdom,0
2023-07-09,P0078,Sports,22,112.0,0.0,2464.0,1268.08,1195.92,Organic Search,Australia,0
2023-07-10,P0078,Sports,4,106.4,5.0,425.6,230.56,195.04,Direct,United Kingdom,0
2023-07-11,P0078,Sports,6,112.0,0.0,672.0,345.84,326.16,Organic Search,Australia,0
2023-07-12,P0078,Sports,5,112.0,0.0,560.0,288.2,271.8,Paid Ads,United States,0
2023-07-13,P0078,Sports,14,112.0,0.0,1568.0,806.96,761.04,Social Media,France,0
2023-07-14,P0078,Sports,9,112.0,0.0,1008.0,518.76,489.24,Email,United Kingdom,0
2023-07-15,P0078,Sports,10,112.0,0.0,1120.0,576.4,543.6,Organic Search,United States,0
2023-07-16,P0078,Sports,8,112.0,0.0,896.0,461.12,434.88,Email,United States,0
2023-07-17,P0078,Sports,7,112.0,0.0,784.0,403.48,380.52,Referral,United States,0
2023-07-18,P0078,Sports,7,112.0,0.0,784.0,403.48,380.52,Organic Search,Germany,0
2023-07-19,P0078,Sports,17,112.0,0.0,1904.0,979.88,924.12,Paid Ads,Canada,0
2023-07-20,P0078,Sports,6,112.0,0.0,672.0,345.84,326.16,Organic Search,Canada,0
2023-07-21,P0078,Sports,9,112.0,0.0,1008.0,518.76,489.24,Paid Ads,United States,0
2023-07-22,P0078,Sports,15,112.0,0.0,1680.0,864.6,815.4,Organic Search,United States,0
2023-07-23,P0078,Sports,5,112.0,0.0,560.0,288.2,271.8,Referral,United States,0
2023-07-24,P0078,Sports,6,112.0,0.0,672.0,345.84,326.16,Paid Ads,United Kingdom,0
2023-07-25,P0078,Sports,12,112.0,0.0,1344.0,691.68,652.32,Organic Search,United States,0
2023-07-26,P0078,Sports,6,112.0,0.0,672.0,345.84,326.16,Organic Search,United Kingdom,0
2023-07-27,P0078,Sports,7,112.0,0.0,784.0,403.48,380.52,Paid Ads,United States,0
2023-07-28,P0078,Sports,7,112.0,0.0,784.0,403.48,380.52,Paid Ads,United States,0
2023-07-29,P0078,Sports,9,112.0,0.0,1008.0,518.76,489.24,Paid Ads,Australia,0
2023-07-30,P0078,Sports,7,112.0,0.0,784.0,403.48,380.52,Organic Search,Germany,0
2023-07-31,P0078,Sports,10,112.0,0.0,1120.0,576.4,543.6,Paid Ads,Canada,0
2023-08-01,P0078,Sports,10,112.0,0.0,1120.0,576.4,543.6,Paid Ads,United Kingdom,0
2023-08-02,P0078,Sports,7,112.0,0.0,784.0,403.48,380.52,Paid Ads,Germany,0
2023-08-03,P0078,Sports,29,100.8,10.0,2923.2,1671.56,1251.64,Organic Search,United States,0
2023-08-04,P0078,Sports,18,112.0,0.0,2016.0,1037.52,978.48,Organic Search,United Kingdom,0
2023-08-05,P0078,Sports,15,112.0,0.0,1680.0,864.6,815.4,Email,United States,0
2023-08-06,P0078,Sports,16,112.0,0.0,1792.0,922.24,869.76,Email,Australia,1
2023-08-07,P0078,Sports,22,100.8,10.0,2217.6,1268.08,949.52,Paid Ads,United Kingdom,0
2023-08-08,P0078,Sports,45,112.0,0.0,5040.0,2593.8,2446.2,Organic Search,Australia,0
2023-08-09,P0078,Sports,13,112.0,0.0,1456.0,749.32,706.68,Paid Ads,Canada,0
2023-08-10,P0078,Sports,20,112.0,0.0,2240.0,1152.8,1087.2,Direct,Canada,0
2023-08-11,P0078,Sports,37,112.0,0.0,4144.0,2132.68,2011.32,Paid Ads,United States,0
2023-08-12,P0078,Sports,17,112.0,0.0,1904.0,979.88,924.12,Organic Search,Germany,0
2023-08-13,P0078,Sports,43,112.0,0.0,4816.0,2478.52,2337.48,Organic Search,United Kingdom,0
2023-08-14,P0078,Sports,23,112.0,0.0,2576.0,1325.72,1250.28,Organic Search,United States,0
2023-08-15,P0078,Sports,14,100.8,10.0,1411.2,806.96,604.24,Organic Search,Australia,0
2023-08-16,P0078,Sports,15,112.0,0.0,1680.0,864.6,815.4,Direct,United States,1
2023-08-17,P0078,Sports,27,112.0,0.0,3024.0,1556.28,1467.72,Paid Ads,United States,1
2023-08-18,P0078,Sports,17,112.0,0.0,1904.0,979.88,924.12,Email,France,0
2023-08-19,P0078,Sports,13,112.0,0.0,1456.0,749.32,706.68,Email,United Kingdom,0
2023-08-20,P0078,Sports,10,112.0,0.0,1120.0,576.4,543.6,Referral,Canada,0
2023-08-21,P0078,Sports,14,112.0,0.0,1568.0,806.96,761.04,Paid Ads,United States,0
2023-08-22,P0078,Sports,12,112.0,0.0,1344.0,691.68,652.32,Organic Search,France,0
2023-08-23,P0078,Sports,17,112.0,0.0,1904.0,979.88,924.12,Direct,United States,0
2023-08-24,P0078,Sports,27,95.2,15.0,2570.4,1556.28,1014.12,Social Media,United States,0
2023-08-25,P0078,Sports,25,95.2,15.0,2380.0,1441.0,939.0,Paid Ads,Canada,1
2023-08-26,P0078,Sports,14,95.2,15.0,1332.8,806.96,525.84,Direct,Canada,0
2023-08-27,P0078,Sports,24,112.0,0.0,2688.0,1383.36,1304.64,Organic Search,United States,0
2023-08-28,P0078,Sports,24,112.0,0.0,2688.0,1383.36,1304.64,Social Media,United States,0
2023-08-29,P0078,Sports,39,112.0,0.0,4368.0,2247.96,2120.04,Social Media,United Kingdom,0
2023-08-30,P0078,Sports,19,112.0,0.0,2128.0,1095.16,1032.84,Social Media,United Kingdom,0
2023-08-31,P0078,Sports,18,112.0,0.0,2016.0,1037.52,978.48,Social Media,United States,0
2023-09-01,P0078,Sports,17,106.4,5.0,1808.8,979.88,828.92,Organic Search,United States,0
2023-09-02,P0078,Sports,31,112.0,0.0,3472.0,1786.84,1685.16,Paid Ads,Canada,0
2023-09-03,P0078,Sports,20,112.0,0.0,2240.0,1152.8,1087.2,Social Media,Germany,0
2023-09-04,P0078,Sports,11,112.0,0.0,1232.0,634.04,597.96,Social Media,United States,0
2023-09-05,P0078,Sports,15,112.0,0.0,1680.0,864.6,815.4,Organic Search,United States,0
2023-09-06,P0078,Sports,8,112.0,0.0,896.0,461.12,434.88,Email,United States,0
2023-09-07,P0078,Sports,30,112.0,0.0,3360.0,1729.2,1630.8,Social Media,United States,0
2023-09-08,P0078,Sports,10,112.0,0.0,1120.0,576.4,543.6,Paid Ads,Canada,0
2023-09-09,P0078,Sports,15,95.2,15.0,1428.0,864.6,563.4,Paid Ads,United States,0
2023-09-10,P0078,Sports,27,106.4,5.0,2872.8,1556.28,1316.52,Social Media,United Kingdom,0
2023-09-11,P0078,Sports,17,112.0,0.0,1904.0,979.88,924.12,Email,United States,0
2023-09-12,P0078,Sports,16,112.0,0.0,1792.0,922.24,869.76,Social Media,United States,0
2023-09-13,P0078,Sports,21,112.0,0.0,2352.0,1210.44,1141.56,Organic Search,Canada,0
2023-09-14,P0078,Sports,20,112.0,0.0,2240.0,1152.8,1087.2,Organic Search,United States,0
2023-09-15,P0078,Sports,25,112.0,0.0,2800.0,1441.0,1359.0,Paid Ads,United States,0
2023-09-16,P0078,Sports,23,112.0,0.0,2576.0,1325.72,1250.28,Social Media,Germany,0
2023-09-17,P0078,Sports,16,112.0,0.0,1792.0,922.24,869.76,Organic Search,United Kingdom,0
2023-09-18,P0078,Sports,16,112.0,0.0,1792.0,922.24,869.76,Social Media,United States,0
2023-09-19,P0078,Sports,13,112.0,0.0,1456.0,749.32,706.68,Paid Ads,United States,0
2023-09-20,P0078,Sports,19,112.0,0.0,2128.0,1095.16,1032.84,Organic Search,United States,0
2023-09-21,P0078,Sports,10,112.0,0.0,1120.0,576.4,543.6,Organic Search,United States,0
2023-09-22,P0078,Sports,12,112.0,0.0,1344.0,691.68,652.32,Email,United Kingdom,0
2023-09-23,P0078,Sports,13,112.0,0.0,1456.0,749.32,706.68,Organic Search,Germany,0
2023-09-24,P0078,Sports,21,112.0,0.0,2352.0,1210.44,1141.56,Paid Ads,United States,0
2023-09-25,P0078,Sports,13,95.2,15.0,1237.6,749.32,488.28,Paid Ads,United Kingdom,0
